date;Case ID;safrol_count;piperonal_count;PMK_count;BMK_count;apaan_count;GBL_count;MDP2P_count;efedrine_count;ergotamine_count;lyserginezuur_count;methamphetamine_count;MDMA_count;amphetamine_count;cocaine_count;XTC_count;GHB_count
16-04-2014;ECLI-NL-GHDHA-2014-1375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2014;ECLI-NL-GHSHE-2014-1048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2014;ECLI-NL-GHSHE-2014-1049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2013;ECLI-NL-RBLIM-2013-BZ7297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2013;ECLI-NL-RBNHO-2013-8098;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
16-04-2013;ECLI-NL-RBGEL-2013-BZ7302;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
16-04-2013;ECLI-NL-GHAMS-2013-BZ9784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
16-04-2013;ECLI-NL-RBOVE-2013-BZ7267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2013;ECLI-NL-RBLIM-2013-BZ7293;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0
16-04-2013;ECLI-NL-RBROT-2013-BZ7966;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
16-04-2012;ECLI-NL-RBSHE-2012-BW2288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2012;ECLI-NL-GHARN-2012-BW6019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2010;ECLI-NL-GHLEE-2010-BM1732;0;0;0;0;0;0;0;0;0;0;0;13;14;10;1;9
16-04-2010;ECLI-NL-RBBRE-2010-BM1503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2009;ECLI-NL-GHLEE-2009-BI1359;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16-04-2008;ECLI-NL-RBARN-2008-BD1745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2008;ECLI-NL-GHSGR-2008-BD3042;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
16-04-2008;ECLI-NL-RBZUT-2008-BC9849;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0
16-04-2008;ECLI-NL-RBMAA-2008-BD2311;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0
16-04-2008;ECLI-NL-RBZUT-2008-BC9786;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0
16-04-2007;ECLI-NL-GHLEE-2007-BA3007;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0
16-04-2002;ECLI-NL-PHR-2002-AD8887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2002;ECLI-NL-HR-2002-AD8887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2002;ECLI-NL-HR-2002-AD8886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-04-2002;ECLI-NL-PHR-2002-AD8886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2021;ECLI-NL-RBOVE-2021-1096;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0
16-03-2021;ECLI-NL-GHAMS-2021-731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2021;ECLI-NL-RBNNE-2021-817;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0
16-03-2021;ECLI-NL-RBDHA-2021-3442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2021;ECLI-NL-RBAMS-2021-1125;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
16-03-2021;ECLI-NL-RBZWB-2021-1203;0;0;0;0;0;0;0;0;0;0;10;4;31;0;3;0
16-03-2021;ECLI-NL-GHDHA-2021-822;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
16-03-2021;ECLI-NL-RBNNE-2021-813;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0
16-03-2021;ECLI-NL-RBNNE-2021-815;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0
16-03-2021;ECLI-NL-GHSHE-2021-744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
16-03-2021;ECLI-NL-RBNNE-2021-888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2021;ECLI-NL-RBZWB-2021-1201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2020;ECLI-NL-RBDHA-2020-2512;0;0;0;0;0;0;0;0;0;0;0;42;22;15;0;0
16-03-2020;ECLI-NL-RBGEL-2020-1910;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
16-03-2020;ECLI-NL-RBGEL-2020-1906;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0
16-03-2020;ECLI-NL-RBGEL-2020-1836;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
16-03-2020;ECLI-NL-RBDHA-2020-2473;0;0;0;0;0;0;0;0;0;0;0;23;13;12;0;0
16-03-2018;ECLI-NL-GHAMS-2018-1000;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0
16-03-2017;ECLI-NL-OGEAA-2017-224;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0
16-03-2017;ECLI-NL-RBNNE-2017-908;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
16-03-2017;ECLI-NL-OGEAA-2017-223;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0
16-03-2017;ECLI-NL-GHSHE-2017-1048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2017;ECLI-NL-OGEAA-2017-226;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0
16-03-2017;ECLI-NL-OGHACMB-2017-236;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0
16-03-2017;ECLI-NL-RBNNE-2017-907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2017;ECLI-NL-RBNNE-2017-910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2017;ECLI-NL-OGEAA-2017-225;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0
16-03-2016;ECLI-NL-RBOBR-2016-1171;0;0;4;3;9;1;0;0;0;0;0;21;27;0;2;0
16-03-2016;ECLI-NL-RVS-2016-698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2015;ECLI-NL-RBMNE-2015-1626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2015;ECLI-NL-RBGEL-2015-1757;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;0
16-03-2015;ECLI-NL-RBGEL-2015-1759;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0
16-03-2015;ECLI-NL-RBGEL-2015-1727;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
16-03-2012;ECLI-NL-GHAMS-2012-BV9151;0;0;0;0;0;0;0;0;0;0;4;6;11;27;18;0
16-03-2012;ECLI-NL-GHSHE-2012-BV9080;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0
16-03-2012;ECLI-NL-GHAMS-2012-538;0;0;0;0;0;0;0;0;0;0;5;7;14;5;14;0
16-03-2012;ECLI-NL-PHR-2012-BV1769;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
16-03-2012;ECLI-NL-GHSHE-2012-BV9082;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
16-03-2012;ECLI-NL-RBROT-2012-BX4109;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16-03-2012;ECLI-NL-RBALM-2012-BV9811;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
16-03-2011;ECLI-NL-RBZUT-2011-BV3895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2011;ECLI-NL-RBMID-2011-BP7843;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0
16-03-2011;ECLI-NL-RVS-2011-BP7804;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16-03-2011;ECLI-NL-RBMID-2011-BP7867;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0
16-03-2011;ECLI-NL-GHSHE-2011-BP9731;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
16-03-2010;ECLI-NL-RBZLY-2010-BM2150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2010;ECLI-NL-RBALK-2010-BL7613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2010;ECLI-NL-RBHAA-2010-BL7581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2010;ECLI-NL-RBROT-2010-BM1869;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1
16-03-2010;ECLI-NL-RBSGR-2010-BM1392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2009;ECLI-NL-RBARN-2009-BH6071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2007;ECLI-NL-RBSGR-2007-BA0916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
16-03-2007;ECLI-NL-RVS-2007-BA1157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-03-2007;ECLI-NL-RBSGR-2007-BA0918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
16-02-2021;ECLI-NL-GHARL-2021-1394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2021;ECLI-NL-GHAMS-2021-1629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2021;ECLI-NL-GHARL-2021-1549;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0
16-02-2021;ECLI-NL-GHARL-2021-1399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2021;ECLI-NL-GHSHE-2021-842;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;8
16-02-2018;ECLI-NL-GHAMS-2018-535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2018;ECLI-NL-RBLIM-2018-1786;0;0;0;0;0;0;0;0;0;0;0;7;18;0;0;9
16-02-2018;ECLI-NL-RBROT-2018-1027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2018;ECLI-NL-RBROT-2018-3195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2018;ECLI-NL-RBMNE-2018-1840;0;0;5;0;0;0;0;0;0;0;11;44;12;0;1;0
16-02-2018;ECLI-NL-GHSHE-2018-700;0;6;0;0;6;0;0;0;0;0;7;14;16;4;0;0
16-02-2018;ECLI-NL-GHSHE-2018-701;0;0;0;4;18;0;0;0;0;0;1;1;36;0;0;0
16-02-2018;ECLI-NL-GHSHE-2018-699;0;0;0;4;17;0;0;0;0;0;1;1;38;0;0;0
16-02-2017;ECLI-NL-RBROT-2017-4082;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
16-02-2017;ECLI-NL-RBOBR-2017-776;0;0;0;0;0;0;0;0;0;0;1;14;1;0;0;0
16-02-2017;ECLI-NL-RBZWB-2017-847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2017;ECLI-NL-GHSHE-2017-536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
16-02-2016;ECLI-NL-PHR-2016-397;0;0;0;0;0;0;0;0;0;0;0;0;1;64;0;0
16-02-2016;ECLI-NL-PHR-2016-135;0;0;1;0;0;0;0;0;0;0;0;22;4;0;0;0
16-02-2016;ECLI-NL-GHSHE-2016-429;0;0;1;15;1;0;0;0;0;0;1;16;129;15;1;1
16-02-2016;ECLI-NL-PHR-2016-136;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0
16-02-2016;ECLI-NL-PHR-2016-134;0;0;0;0;0;0;0;0;0;0;0;23;0;0;4;0
16-02-2016;ECLI-NL-PHR-2016-133;0;0;0;0;0;0;0;0;0;0;0;39;2;0;1;0
16-02-2016;ECLI-NL-PHR-2016-398;0;0;0;0;0;0;0;0;0;0;0;0;1;66;0;0
16-02-2016;ECLI-NL-GHDHA-2016-339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2015;ECLI-NL-RBGEL-2015-966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2015;ECLI-NL-RBOBR-2015-674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2012;ECLI-NL-RBBRE-2012-BV6485;0;0;4;3;0;0;0;0;0;0;0;36;19;0;4;0
16-02-2012;ECLI-NL-RBHAA-2012-393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2012;ECLI-NL-GHSGR-2012-BV8948;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0
16-02-2011;ECLI-NL-RVS-2011-BP4740;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
16-02-2011;ECLI-NL-RBZUT-2011-BV5582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2010;ECLI-NL-PHR-2010-BK8490;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
16-02-2007;ECLI-NL-RBZUT-2007-AZ8699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2007;ECLI-NL-RBAMS-2007-BD2830;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
16-02-2006;ECLI-NL-RBLEE-2006-AV2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-02-2005;ECLI-NL-RBSGR-2005-AS6260;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
16-01-2020;ECLI-NL-RBOVE-2020-122;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
16-01-2020;ECLI-NL-RBAMS-2020-117;0;0;0;0;0;0;0;0;0;0;0;2;0;3;1;0
16-01-2020;ECLI-NL-RBDHA-2020-494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2020;ECLI-NL-GHSHE-2020-222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2020;ECLI-NL-RBAMS-2020-156;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16-01-2020;ECLI-NL-GHSHE-2020-112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2020;ECLI-NL-RBDHA-2020-1265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2019;ECLI-NL-RVS-2019-113;0;0;0;0;0;0;0;0;0;0;0;8;0;10;7;0
16-01-2019;ECLI-NL-RBDHA-2019-321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2019;ECLI-NL-RBLIM-2019-1103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2019;ECLI-NL-GHARL-2019-11293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
16-01-2019;ECLI-NL-RBMNE-2019-243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2018;ECLI-NL-OGHACMB-2018-10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16-01-2018;ECLI-NL-RBZWB-2018-285;0;0;0;0;0;0;0;0;0;0;0;4;12;0;0;4
16-01-2018;ECLI-NL-CRVB-2018-146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2017;ECLI-NL-OGHACMB-2017-257;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
16-01-2015;ECLI-NL-RBROT-2015-289;0;0;0;0;0;0;0;21;0;0;0;0;12;1;0;0
16-01-2015;ECLI-NL-GHSHE-2015-80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2014;ECLI-NL-RBDHA-2014-445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2014;ECLI-NL-RBNHO-2014-308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2013;ECLI-NL-RBOBR-2013-BY9062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2013;ECLI-NL-RVS-2013-BY8520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2013;ECLI-NL-RVS-2013-BY8499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2012;ECLI-NL-RBMAA-2012-BV1366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2012;ECLI-NL-RBMAA-2012-BV1372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2012;ECLI-NL-RBMAA-2012-BV1365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2008;ECLI-NL-RVS-2008-BC2107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2007;ECLI-NL-HR-2007-AZ1671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2007;ECLI-NL-RBUTR-2007-AZ6826;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
16-01-2007;ECLI-NL-PHR-2007-AZ1671;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16-01-2003;ECLI-NL-GHARN-2003-AF8775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2003;ECLI-NL-RBAMS-2003-AF3008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-01-2003;ECLI-NL-RBMAA-2003-AF3044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2020;ECLI-NL-RBOVE-2020-4262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2020;ECLI-NL-RBNHO-2020-10732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2020;ECLI-NL-RBMNE-2020-5510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
15-12-2020;ECLI-NL-RBDHA-2020-12673;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
15-12-2020;ECLI-NL-GHSHE-2020-3868;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
15-12-2020;ECLI-NL-HR-2020-1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2020;ECLI-NL-HR-2020-2034;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
15-12-2020;ECLI-NL-RBROT-2020-11677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2020;ECLI-NL-GHARL-2020-10504;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15-12-2020;ECLI-NL-PHR-2020-1262;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0
15-12-2020;ECLI-NL-PHR-2020-1261;0;0;0;0;0;0;0;0;0;0;3;38;3;7;0;0
15-12-2020;ECLI-NL-RBDHA-2020-12793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2020;ECLI-NL-RBNNE-2020-4472;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
15-12-2020;ECLI-NL-RBROT-2020-11767;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0
15-12-2020;ECLI-NL-PHR-2020-1265;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
15-12-2020;ECLI-NL-PHR-2020-1264;0;0;0;0;0;0;0;0;0;0;3;36;3;0;0;0
15-12-2020;ECLI-NL-PHR-2020-1270;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
15-12-2020;ECLI-NL-PHR-2020-1269;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
15-12-2017;ECLI-NL-RBMNE-2017-6279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2017;ECLI-NL-RBLIM-2017-12267;0;0;0;0;0;1;0;0;0;0;0;15;12;0;0;9
15-12-2017;ECLI-NL-RBMNE-2017-6642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2017;ECLI-NL-RBNNE-2017-4902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2017;ECLI-NL-RBROT-2017-10397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2016;ECLI-NL-RBOVE-2016-5140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2016;ECLI-NL-RBOVE-2016-5149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2016;ECLI-NL-RBLIM-2016-11609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2015;ECLI-NL-RBNNE-2015-6411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2015;ECLI-NL-RBNNE-2015-6412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2015;ECLI-NL-RBROT-2015-9269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2015;ECLI-NL-RBMNE-2015-9018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
15-12-2015;ECLI-NL-RBNNE-2015-6394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2015;ECLI-NL-PHR-2015-2561;0;0;0;0;0;0;0;0;0;0;0;0;1;29;0;0
15-12-2015;ECLI-NL-RBAMS-2015-8948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2015;ECLI-NL-PHR-2015-2694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2015;ECLI-NL-RBNNE-2015-6414;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
15-12-2015;ECLI-NL-GHAMS-2015-5199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2014;ECLI-NL-GHAMS-2014-6151;0;0;0;0;0;0;0;0;0;0;0;5;0;5;1;0
15-12-2011;ECLI-NL-RBBRE-2011-BU8457;0;0;9;0;0;0;0;0;0;0;1;44;1;0;5;0
15-12-2010;ECLI-NL-RBHAA-2010-BO8978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2010;ECLI-NL-RBHAA-2010-BO9091;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0
15-12-2010;ECLI-NL-RVS-2010-BO7320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2009;ECLI-NL-PHR-2009-BJ9921;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0
15-12-2009;ECLI-NL-HR-2009-BK0679;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
15-12-2009;ECLI-NL-RBGRO-2009-BK6999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2009;ECLI-NL-PHR-2009-BK2659;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0
15-12-2008;ECLI-NL-RBSHE-2008-BG6740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2006;ECLI-NL-PHR-2006-AZ1112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-2006;ECLI-NL-RBHAA-2006-AZ4602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-12-1998;ECLI-NL-RBLEE-1998-AA3469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2021;ECLI-NL-RBGEL-2021-6080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2021;ECLI-NL-GHARL-2021-10550;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0
15-11-2021;ECLI-NL-GHARL-2021-10549;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
15-11-2021;ECLI-NL-GHARL-2021-10551;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0
15-11-2021;ECLI-NL-GHARL-2021-10548;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
15-11-2021;ECLI-NL-RBNHO-2021-10985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2021;ECLI-NL-RBNHO-2021-10272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2021;ECLI-NL-RBDHA-2021-12374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2019;ECLI-NL-GHAMS-2019-4324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2019;ECLI-NL-PHR-2019-1318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2019;ECLI-NL-RBAMS-2019-8624;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
15-11-2018;ECLI-NL-RBNNE-2018-4695;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
15-11-2017;ECLI-NL-RVS-2017-3100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2017;ECLI-NL-GHDHA-2017-3402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2017;ECLI-NL-RBDHA-2017-13265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2017;ECLI-NL-RVS-2017-3119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2017;ECLI-NL-RBROT-2017-9338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2017;ECLI-NL-RVS-2017-3116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2017;ECLI-NL-RVS-2017-3118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2017;ECLI-NL-GHAMS-2017-4786;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
15-11-2017;ECLI-NL-RVS-2017-3142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2017;ECLI-NL-RBAMS-2017-8477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2016;ECLI-NL-PHR-2016-1304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2016;ECLI-NL-HR-2016-2592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2016;ECLI-NL-CBB-2016-389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2016;ECLI-NL-PHR-2016-1528;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
15-11-2013;ECLI-NL-RBNNE-2013-6924;0;0;0;0;0;0;0;0;0;0;0;34;1;0;29;0
15-11-2011;ECLI-NL-RBGRO-2011-BU9778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2011;ECLI-NL-GHSGR-2011-BU4552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2010;ECLI-NL-RBROE-2010-BO4798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2007;ECLI-NL-RBBRE-2007-BB8680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-11-2005;ECLI-NL-RBUTR-2005-BP8575;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
15-11-2005;ECLI-NL-HR-2005-AU3482;0;0;0;0;0;0;0;0;0;0;0;10;9;1;9;0
15-11-2005;ECLI-NL-RBUTR-2005-BP8641;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
15-11-2005;ECLI-NL-RBUTR-2005-BP8667;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
15-11-2005;ECLI-NL-PHR-2005-AU3482;0;0;0;0;0;0;0;1;0;0;0;25;13;1;21;0
15-11-2001;ECLI-NL-RBSGR-2001-AD5765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
